 51 4333.053708 7.576E-23 6.165E-01.04770.051 1151.31500.74-.005314              2              0                    R 24      585623 6 8 5 5 2 8    51.0   49.0
 51 4335.030876 4.980E-23 6.216E-01.04710.050 1247.05920.74-.005402              2              0                    R 25      585623 6 8 5 5 2 8    53.0   51.0
 51 4336.934231 3.209E-23 6.267E-01.04650.049 1346.60080.74-.005489              2              0                    R 26      585623 6 8 5 5 2 8    55.0   53.0
 51 4338.763628 2.027E-23 6.318E-01.04600.049 1449.93590.74-.005574              2              0                    R 27      585623 6 8 5 5 2 8    57.0   55.0
 51 4340.518921 1.256E-23 6.369E-01.04540.048 1557.06070.74-.005656              2              0                    R 28      585623 6 8 5 5 2 8    59.0   57.0
 51 4342.199965 7.627E-24 6.420E-01.04480.047 1667.97090.74-.005738              2              0                    R 29      585623 6 8 5 5 2 8    61.0   59.0
 51 4343.806614 4.543E-24 6.471E-01.04430.047 1782.66240.74-.005817              2              0                    R 30      475623 6 8 5 5 2 8    63.0   61.0
 51 4345.338724 2.654E-24 6.523E-01.04380.046 1901.13080.74-.005894              2              0                    R 31      475623 6 8 5 5 2 8    65.0   63.0
 51 4346.796148 1.521E-24 6.574E-01.04320.046 2023.37150.74-.005969              2              0                    R 32      475623 6 8 5 5 2 8    67.0   65.0
 51 4348.178742 8.552E-25 6.626E-01.04270.045 2149.37990.74-.006043              2              0                    R 33      475623 6 8 5 5 2 8    69.0   67.0
 51 4349.486361 4.717E-25 6.677E-01.04220.045 2279.15110.74-.006115              2              0                    R 34      475623 6 8 5 5 2 8    71.0   69.0
 51 4350.718859 2.552E-25 6.729E-01.04170.044 2412.68010.74-.006185              2              0                    R 35      475623 6 8 5 5 2 8    73.0   71.0
 51 4351.876114 1.355E-25 6.781E-01.04130.044 2549.96200.74-.006253              2              0                    R 36      475623 5 8 5 5 2 8    75.0   73.0
 51 4352.957935 7.060E-26 6.833E-01.04080.043 2690.99130.74-.006319              2              0                    R 37      475623 5 8 5 5 2 8    77.0   75.0
 51 4353.964199 3.610E-26 6.885E-01.04030.043 2835.76270.74-.006384              2              0                    R 38      475623 5 8 5 5 2 8    79.0   77.0
 51 4354.894762 1.811E-26 6.938E-01.03990.042 2984.27070.74-.006447              2              0                    R 39      475623 5 8 5 5 2 8    81.0   79.0
 51 4355.749478 8.917E-27 6.990E-01.03950.042 3136.50950.74-.006508              2              0                    R 40      475623 5 8 5 5 2 8    83.0   81.0
 51 4356.528202 4.310E-27 7.043E-01.03900.041 3292.47340.74-.006568              2              0                    R 41      475623 5 8 5 5 2 8    85.0   83.0
 51 4357.230789 2.044E-27 7.096E-01.03860.041 3452.15630.74-.006626              2              0                    R 42      475623 5 8 5 5 2 8    87.0   85.0
 51 4357.857094 9.519E-28 7.149E-01.03820.040 3615.55210.74-.006682              2              0                    R 43      475623 5 8 5 5 2 8    89.0   87.0
 51 4358.406971 4.351E-28 7.202E-01.03780.040 3782.65460.74-.006738              2              0                    R 44      475623 5 8 5 5 2 8    91.0   89.0
 51 4358.880275 1.952E-28 7.255E-01.03740.040 3953.45740.74-.006791              2              0                    R 45      475623 5 8 5 5 2 8    93.0   91.0
 51 4359.276862 8.601E-29 7.308E-01.03700.039 4127.95390.74-.006844              2              0                    R 46      475623 5 8 5 5 2 8    95.0   93.0
 51 4359.596585 3.720E-29 7.362E-01.03660.039 4306.13750.74-.006895              2              0                    R 47      475623 5 8 5 5 2 8    97.0   95.0
 51 4359.839299 1.580E-29 7.416E-01.03620.038 4488.00120.74-.006944              2              0                    R 48      475623 5 8 5 5 2 8    99.0   97.0
 51 4359.892647 1.661E-31 7.687E-01.03450.037 5452.27330.74-.007174              2              0                    R 53      375623 5 8 5 5 2 8   109.0  107.0
